hour,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,,pv1,pv2,pv3,pv4,pv5,pv6,,wind1,wind2,wind3,wind4,wind5,wind6
943,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0,0,0,0.002607143,0,0,,0.224551724,0.411424242,0.6348125,0.34525,0.5692,0.444214286
944,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0.022413793,0.03269697,0.0296875,0.061107143,0.05215,0.016714286,,0.214896552,0.40369697,0.6505,0.305214286,0.56365,0.482071429
945,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0.068482759,0.088030303,0.1121875,0.143321429,0.1778,0.1205,,0.197517241,0.409545455,0.6835,0.277357143,0.5773,0.475428571
946,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0.139655172,0.164121212,0.2523125,0.221892857,0.3076,0.339428571,,0.24337931,0.469454545,0.7455625,0.2745,0.6474,0.481642857
947,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,,0.19862069,0.302969697,0.435125,0.248785714,0.4484,0.429214286,,0.27962069,0.508393939,0.7759375,0.323107143,0.72405,0.531857143
948,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,,0.213172414,0.371818182,0.439375,0.252535714,0.50325,0.427785714,,0.299275862,0.507575758,0.7913125,0.342357143,0.7512,0.554285714
949,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,,0.189965517,0.369,0.2930625,0.243857143,0.44065,0.354928571,,0.306413793,0.500606061,0.781375,0.338107143,0.7636,0.556142857
950,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,,0.154758621,0.280909091,0.15325,0.200035714,0.2878,0.253142857,,0.287068966,0.477969697,0.75175,0.327892857,0.75935,0.557214286
951,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,,0.095206897,0.164242424,0.0828125,0.114857143,0.1137,0.117642857,,0.240172414,0.424727273,0.7111875,0.32925,0.73815,0.559428571
952,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0.027827586,0.040909091,0.0298125,0.02225,0.01305,0.013785714,,0.230206897,0.375545455,0.663875,0.363142857,0.7043,0.588428571
953,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.25162069,0.371484848,0.6384375,0.410178571,0.67035,0.6085
954,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.272482759,0.369212121,0.6165625,0.41425,0.6389,0.607642857
955,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.277931034,0.344030303,0.5688125,0.399214286,0.6176,0.593357143
956,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.251517241,0.316060606,0.51325,0.37875,0.59285,0.568357143
957,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.223413793,0.279424242,0.456875,0.364107143,0.5318,0.547428571
958,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.195,0.236515152,0.3919375,0.354142857,0.483,0.538428571
959,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.156413793,0.202515152,0.3591875,0.333535714,0.47285,0.524714286
960,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.118827586,0.165757576,0.306375,0.31875,0.4769,0.503
961,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.100310345,0.131090909,0.2371875,0.3,0.4293,0.463785714
962,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.116310345,0.117757576,0.2061875,0.274071429,0.3604,0.408857143
963,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.160551724,0.125848485,0.2065,0.246107143,0.30205,0.364142857
964,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,,0,0,0,0,0,0,,0.203103448,0.146787879,0.2166875,0.223857143,0.2662,0.338357143
965,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,,0,0,0,0,0,0,,0.227,0.167484848,0.2245,0.200821429,0.2329,0.308785714
966,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,0,,0,0,0,0,0,0,,0.258103448,0.187030303,0.242625,0.186321429,0.2129,0.258785714
967,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0.5,0,,0.005724138,0.000484848,0,0.005428571,0,0.000214286,,0.289413793,0.211363636,0.2569375,0.184571429,0.20055,0.219357143
968,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,,0.105827586,0.041333333,0.0151875,0.1175,0.02695,0.040142857,,0.288931034,0.254484848,0.271875,0.1645,0.2134,0.220928571
969,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,,0.223034483,0.136606061,0.0445,0.349357143,0.1345,0.227785714,,0.282103448,0.255242424,0.2504375,0.121642857,0.16715,0.204785714
970,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,,0.247103448,0.249090909,0.0743125,0.499107143,0.22115,0.386071429,,0.328862069,0.324636364,0.2045625,0.118321429,0.152,0.1905
971,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,,0.207793103,0.273515152,0.107125,0.569071429,0.2336,0.480071429,,0.327413793,0.368727273,0.1933125,0.166,0.1358,0.164142857
972,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,78.36,31.03,31.03,31.03,31.03,0.5,0.5,0,,0.143758621,0.209,0.12175,0.562642857,0.18385,0.497785714,,0.275172414,0.332727273,0.16975,0.200214286,0.1103,0.163714286
973,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,0.5,0.5,0,,0.121448276,0.166030303,0.130625,0.467642857,0.12725,0.415642857,,0.229655172,0.291787879,0.1519375,0.199392857,0.07685,0.152428571
974,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,,0.122724138,0.122424242,0.1093125,0.275428571,0.08995,0.266,,0.18937931,0.239333333,0.1379375,0.172,0.0661,0.119428571
975,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,0.5,0.5,,0.062137931,0.051787879,0.0475,0.103571429,0.0507,0.110785714,,0.160896552,0.203666667,0.11425,0.180214286,0.11545,0.105
976,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,0.5,0.5,,0.012965517,0.007060606,0.00675,0.014964286,0.0106,0.012642857,,0.156689655,0.194878788,0.1008125,0.263964286,0.2038,0.148785714
977,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,,0,0,0,0,0,0,,0.152931034,0.177757576,0.1038125,0.346785714,0.273,0.247928571
978,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,,0,0,0,0,0,0,,0.143655172,0.154333333,0.101125,0.343964286,0.2794,0.341785714
979,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0.5,0,0,,0,0,0,0,0,0,,0.146758621,0.145484848,0.0901875,0.304035714,0.257,0.3595
980,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,,0,0,0,0,0,0,,0.165172414,0.151787879,0.0984375,0.269928571,0.2273,0.349857143
981,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,,0,0,0,0,0,0,,0.183172414,0.154606061,0.11325,0.248535714,0.19225,0.339785714
982,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,,0,0,0,0,0,0,,0.193241379,0.162272727,0.140375,0.236214286,0.1593,0.3295
983,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,,0,0,0,0,0,0,,0.199413793,0.172121212,0.1728125,0.214321429,0.1325,0.317428571
984,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,,0,0,0,0,0,0,,0.197068966,0.179484848,0.20775,0.186321429,0.11635,0.303214286
985,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,,0,0,0,0,0,0,,0.203586207,0.19269697,0.2216875,0.16925,0.11225,0.280071429
986,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,,0,0,0,0,0,0,,0.213862069,0.21030303,0.2351875,0.174,0.12285,0.244571429
987,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,,0,0,0,0,0,0,,0.232482759,0.223848485,0.26,0.194321429,0.1417,0.204285714
988,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0.5,0,,0,0,0,0,0,0,,0.238758621,0.247969697,0.3005625,0.224642857,0.16715,0.161571429
989,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,,0,0,0,0,0,0,,0.243758621,0.283939394,0.349125,0.260214286,0.1914,0.125428571
990,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,,0,0,0,0,0,0,,0.248931034,0.324636364,0.3983125,0.300821429,0.216,0.110142857
991,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,0.5,0.5,0,,0.000655172,0.00030303,0,0.003964286,0,7.14E-05,,0.244448276,0.339121212,0.41025,0.338392857,0.2333,0.128285714
992,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,,0.045448276,0.039818182,0.0159375,0.117321429,0.014,0.027857143,,0.224344828,0.321212121,0.39975,0.336678571,0.24775,0.163714286
993,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,,0.122413793,0.109787879,0.074375,0.275357143,0.04245,0.132,,0.228586207,0.318545455,0.387375,0.339892857,0.2763,0.195428571
994,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0.265586207,0.216272727,0.205375,0.388392857,0.0673,0.233142857,,0.256862069,0.367848485,0.4191875,0.452357143,0.3202,0.261142857
995,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0.407344828,0.39769697,0.3963125,0.452357143,0.1019,0.288714286,,0.242137931,0.368030303,0.425125,0.493071429,0.37005,0.341214286
996,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0.483965517,0.507060606,0.5241875,0.462607143,0.19065,0.297357143,,0.202103448,0.339939394,0.429,0.500071429,0.43605,0.420857143
997,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0.512344828,0.488909091,0.5110625,0.403892857,0.28135,0.256428571,,0.158413793,0.316424242,0.4231875,0.49,0.4565,0.479214286
998,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0.441793103,0.407969697,0.3675,0.286714286,0.27365,0.151,,0.119310345,0.289848485,0.4186875,0.433142857,0.41905,0.473071429
999,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0.282482759,0.246060606,0.1773125,0.138928571,0.15215,0.053142857,,0.079724138,0.242181818,0.422,0.345321429,0.3435,0.420285714
1000,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0.081,0.064606061,0.040375,0.027678571,0.03265,0.007857143,,0.048965517,0.207787879,0.4175,0.315535714,0.33665,0.402142857
1001,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0.000137931,0,0,0,0,0,,0.036586207,0.220606061,0.433375,0.323678571,0.3862,0.401214286
1002,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,,0,0,0,0,0,0,,0.029724138,0.217636364,0.4468125,0.337214286,0.42995,0.386071429
1003,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,,0,0,0,0,0,0,,0.032586207,0.204575758,0.4664375,0.335285714,0.4672,0.368642857
1004,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,,0,0,0,0,0,0,,0.043965517,0.198878788,0.4645625,0.329892857,0.4821,0.365928571
1005,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,,0,0,0,0,0,0,,0.057655172,0.19869697,0.4411875,0.331964286,0.47695,0.373714286
1006,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,31.03,0,0,0,0,0,,0,0,0,0,0,0,,0.063586207,0.198060606,0.399375,0.337892857,0.4718,0.425285714
1007,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.060103448,0.206848485,0.3525625,0.337928571,0.4509,0.504357143
1008,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.05537931,0.216242424,0.3039375,0.32575,0.40845,0.496214286
1009,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.054551724,0.222333333,0.2574375,0.322821429,0.3466,0.477214286
1010,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.062068966,0.23269697,0.234375,0.302178571,0.27365,0.433
1011,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,,0,0,0,0,0,0,,0.079827586,0.236545455,0.234625,0.280607143,0.23235,0.367
1012,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0,0,0,0,0,0,,0.104793103,0.224606061,0.2328125,0.261107143,0.21985,0.302785714
1013,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,0,,0,0,0,0,0,0,,0.134241379,0.215484848,0.2408125,0.253392857,0.217,0.265571429
1014,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0.5,0,0,,0,0,0,0,0,0,,0.157241379,0.194272727,0.2483125,0.239285714,0.23525,0.242571429
1015,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,,0.011758621,0.001484848,0,0.007,0,7.14E-05,,0.162586207,0.179606061,0.28525,0.22625,0.2391,0.236
1016,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,,0.142344828,0.092969697,0.049375,0.06625,0.03495,0.020928571,,0.124137931,0.147575758,0.290125,0.183321429,0.2556,0.221642857
1017,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,0,0,,0.31662069,0.234545455,0.1724375,0.155607143,0.1297,0.077,,0.137689655,0.151757576,0.293125,0.137214286,0.28315,0.197785714
1018,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,,0.449724138,0.398515152,0.377125,0.322892857,0.24875,0.177928571,,0.185310345,0.198030303,0.341625,0.141857143,0.3467,0.210785714
1019,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0.518,0.546484848,0.5605,0.468857143,0.4071,0.331214286,,0.182896552,0.20269697,0.3406875,0.15425,0.3738,0.243642857
1020,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0.545137931,0.585212121,0.613875,0.503607143,0.47375,0.392357143,,0.171,0.192575758,0.348,0.167678571,0.3794,0.262071429
1021,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0.535068966,0.562333333,0.5789375,0.464571429,0.45795,0.424642857,,0.147068966,0.18130303,0.371125,0.168892857,0.3701,0.274285714
1022,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0.465931034,0.477848485,0.4973125,0.370714286,0.35675,0.340571429,,0.114137931,0.175787879,0.4019375,0.155928571,0.3467,0.268785714
1023,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,0,0,0,,0.315793103,0.315666667,0.3489375,0.215892857,0.21565,0.1595,,0.080344828,0.169727273,0.436375,0.132857143,0.32185,0.244857143
1024,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,,0.119793103,0.097181818,0.117625,0.042392857,0.0619,0.0235,,0.06537931,0.169363636,0.463625,0.140607143,0.33465,0.252642857
1025,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,,0.000413793,0.000242424,0.0001875,0,0,0,,0.082448276,0.20769697,0.5226875,0.179357143,0.40205,0.2945
1026,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,,0,0,0,0,0,0,,0.119137931,0.263727273,0.5708125,0.245964286,0.47375,0.361714286
1027,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0,0,0,0,0,0,,0.168655172,0.325878788,0.6173125,0.313178571,0.51075,0.428571429
1028,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,,0,0,0,0,0,0,,0.218034483,0.365272727,0.6561875,0.352821429,0.5371,0.481285714
1029,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.265310345,0.376636364,0.6809375,0.377107143,0.5464,0.510142857
1030,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.292206897,0.379,0.6765625,0.386178571,0.55095,0.513142857
1031,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.314896552,0.389787879,0.6548125,0.386857143,0.58345,0.512928571
1032,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.345689655,0.417909091,0.608375,0.380464286,0.62275,0.544571429
1033,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.329310345,0.427727273,0.5896875,0.407428571,0.6655,0.556428571
1034,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.296413793,0.409212121,0.5551875,0.393857143,0.63025,0.546642857
1035,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.279137931,0.39569697,0.52575,0.384964286,0.5795,0.518571429
1036,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.280758621,0.409090909,0.5181875,0.399357143,0.5776,0.534571429
1037,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.291482759,0.394515152,0.4955625,0.409142857,0.5765,0.547071429
1038,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.269172414,0.349454545,0.459875,0.42125,0.56365,0.545
1039,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0.010551724,0.001515152,0.0000625,0.007,0.00035,0.000714286,,0.225586207,0.327484848,0.469375,0.391107143,0.54435,0.520428571
1040,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0.127,0.056454545,0.05575,0.166785714,0.08825,0.063571429,,0.158344828,0.287818182,0.4251875,0.302035714,0.5047,0.492285714
1041,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0.236034483,0.104363636,0.0945625,0.375857143,0.2352,0.189214286,,0.096137931,0.226181818,0.3355,0.242785714,0.47535,0.471
1042,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0.300965517,0.118939394,0.1019375,0.514035714,0.3407,0.288642857,,0.068172414,0.190848485,0.2870625,0.3225,0.50695,0.462714286
1043,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0.27362069,0.097878788,0.1093125,0.494214286,0.3726,0.381428571,,0.094655172,0.172181818,0.2186875,0.2775,0.4452,0.459714286
1044,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,,0.178103448,0.077909091,0.1015625,0.360607143,0.32705,0.442785714,,0.16437931,0.210575758,0.1728125,0.171642857,0.3275,0.409571429
1045,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,0,,0.103965517,0.061090909,0.076375,0.175464286,0.23105,0.406285714,,0.259448276,0.289,0.1443125,0.117035714,0.22255,0.310857143
1046,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,,0.076689655,0.038090909,0.052375,0.068464286,0.1127,0.243428571,,0.356793103,0.365848485,0.1220625,0.146035714,0.15205,0.232285714
1047,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,,0.056517241,0.023363636,0.0285625,0.024392857,0.0408,0.086,,0.402103448,0.402727273,0.1019375,0.233428571,0.14315,0.203142857
1048,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,,0.022655172,0.006181818,0.008375,0.001392857,0.00625,0.01,,0.428724138,0.438,0.1103125,0.277071429,0.17395,0.253285714
1049,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0.5,0,,0,0,0,0,0,0,,0.510586207,0.490969697,0.134875,0.276964286,0.1741,0.308642857
1050,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0.5,0,,0,0,0,0,0,0,,0.586931034,0.509363636,0.1930625,0.271785714,0.133,0.295642857
1051,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,,0,0,0,0,0,0,,0.653689655,0.522757576,0.327,0.272357143,0.08465,0.241214286
1052,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,0.5,0.5,0,,0,0,0,0,0,0,,0.656310345,0.560818182,0.4409375,0.276785714,0.076,0.164428571
1053,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,0.5,0.5,0,,0,0,0,0,0,0,,0.603034483,0.577636364,0.49325,0.304571429,0.12875,0.124285714
1054,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,,0,0,0,0,0,0,,0.551275862,0.545939394,0.497,0.362321429,0.19885,0.135857143
1055,31.03,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,,0,0,0,0,0,0,,0.507034483,0.501636364,0.4701875,0.423464286,0.2528,0.150214286
1056,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,,0,0,0,0,0,0,,0.481275862,0.465818182,0.4164375,0.486964286,0.3045,0.147071429
1057,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,,0,0,0,0,0,0,,0.446793103,0.417515152,0.3918125,0.539714286,0.29905,0.144571429
1058,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,,0,0,0,0,0,0,,0.397310345,0.375,0.366,0.546857143,0.30985,0.164785714
1059,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,,0,0,0,0,0,0,,0.355413793,0.343393939,0.353,0.528035714,0.3169,0.203857143
1060,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,,0,0,0,0,0,0,,0.298482759,0.309181818,0.3174375,0.481357143,0.29665,0.240857143
